Labels,Title,State,Date,URL
,Hygieia Jenkins plugin,closed,2016-09-12,https://github.com/Hygieia/Hygieia/issues/808
,Quieter builds,closed,2016-09-10,https://github.com/Hygieia/Hygieia/issues/807
,Publishing artifacts requires build information to have already been collected,closed,2016-09-09,https://github.com/Hygieia/Hygieia/issues/806
,System requirment,closed,2016-09-09,https://github.com/Hygieia/Hygieia/issues/805
,Pipeline document not preemptively filled when created,closed,2016-09-09,https://github.com/Hygieia/Hygieia/issues/804
,Jenkins job listing but build details not displayed in the build section,closed,2016-09-08,https://github.com/Hygieia/Hygieia/issues/802
,NPE in jenkins collector,closed,2016-09-08,https://github.com/Hygieia/Hygieia/issues/799
,Default docker values out-of-sync,closed,2016-09-07,https://github.com/Hygieia/Hygieia/issues/796
,Api module failing with a stack trace.,closed,2016-09-07,https://github.com/Hygieia/Hygieia/issues/794
,Data not reflecting in Jira widget,closed,2016-09-06,https://github.com/Hygieia/Hygieia/issues/791
,Able to access dashboards with the links without logging in.,closed,2016-09-06,https://github.com/Hygieia/Hygieia/issues/790
,[ERROR] npm WARN package.json zeppelin-web@0.0.0 No license field.,closed,2016-09-04,https://github.com/Hygieia/Hygieia/issues/788
,System requirements,closed,2016-09-02,https://github.com/Hygieia/Hygieia/issues/786
"duplicate, enhancement",Actually it's not issue...it's new feature request you can say,closed,2016-09-02,https://github.com/Hygieia/Hygieia/issues/785
,Replace collectorName with collectorNiceName in build detail widget.,closed,2016-09-02,https://github.com/Hygieia/Hygieia/issues/784
,jira-feature-collector -- Error,closed,2016-08-31,https://github.com/Hygieia/Hygieia/issues/783
,Jira widget in dashboard,closed,2016-08-31,https://github.com/Hygieia/Hygieia/issues/781
,Hygieia publisher results not able to view,closed,2016-08-30,https://github.com/Hygieia/Hygieia/issues/779
,Commit details not coming into Prod,closed,2016-08-29,https://github.com/Hygieia/Hygieia/issues/778
enhancement,Need an api to validate existence of a dashboard by name,closed,2016-08-29,https://github.com/Hygieia/Hygieia/issues/777
,Dashboard showing zero count for all connectors,closed,2016-08-29,https://github.com/Hygieia/Hygieia/issues/775
,do we have anthillpro collector available? is anyone working on it by any chance?,closed,2016-08-26,https://github.com/Hygieia/Hygieia/issues/774
,view.js 'Use Strict' Does not load Jira widget in Safari,closed,2016-08-26,https://github.com/Hygieia/Hygieia/issues/773
,Can someone explain the stats that are displayed on pipleine 2.0 dashboard.,closed,2016-08-26,https://github.com/Hygieia/Hygieia/issues/771
,Build issue - Master branch,closed,2016-08-25,https://github.com/Hygieia/Hygieia/issues/770
,"Question, were the QClasses are generated?",closed,2016-08-24,https://github.com/Hygieia/Hygieia/issues/769
,Issue in connecting to Github,closed,2016-08-24,https://github.com/Hygieia/Hygieia/issues/768
,Hygieia with Jenkins Pipeline Project,closed,2016-08-24,https://github.com/Hygieia/Hygieia/issues/767
,is it possible to use CNAME (alias) for <host:port> for the UI via gulp.,closed,2016-08-24,https://github.com/Hygieia/Hygieia/issues/766
,Hygieia bitbucket-scm-collector & JIRA issue,closed,2016-08-23,https://github.com/Hygieia/Hygieia/issues/765
,Issues in accessing same screen by 2 different users simultaneously,closed,2016-08-23,https://github.com/Hygieia/Hygieia/issues/764
"enhancement, work in progress",Collector organization,closed,2016-08-22,https://github.com/Hygieia/Hygieia/issues/763
,when and how are the deployment collections created in the mongodb ? ,closed,2016-08-22,https://github.com/Hygieia/Hygieia/issues/761
question,api/artifact endpoint - what is it used for?,closed,2016-08-19,https://github.com/Hygieia/Hygieia/issues/758
,github-scm-collector Connection refused,closed,2016-08-18,https://github.com/Hygieia/Hygieia/issues/757
,Jira : Getting error in  JQL Query,closed,2016-08-17,https://github.com/Hygieia/Hygieia/issues/756
,Performance issue,closed,2016-08-16,https://github.com/Hygieia/Hygieia/issues/755
,Getting Failed to collect jira information java.lang.RuntimeException: java.net.ConnectException: Connection refused error,closed,2016-08-16,https://github.com/Hygieia/Hygieia/issues/754
question,Ram memory usage,closed,2016-08-16,https://github.com/Hygieia/Hygieia/issues/753
question,Jenkins dashboard issue,closed,2016-08-16,https://github.com/Hygieia/Hygieia/issues/752
,Ubuntu trusty64 mvn clean install package killed,closed,2016-08-13,https://github.com/Hygieia/Hygieia/issues/751
,Browser heading,closed,2016-08-11,https://github.com/Hygieia/Hygieia/issues/750
,Docker Compose script not set up to be plug-and-play (yet) - need to change `image` or `build` directives,closed,2016-08-11,https://github.com/Hygieia/Hygieia/issues/749
,Hygieia allow to group Jenkin jobs,closed,2016-08-10,https://github.com/Hygieia/Hygieia/issues/748
,Document request,closed,2016-08-10,https://github.com/Hygieia/Hygieia/issues/747
,Typo in Jira Feature Collector Java Tests,closed,2016-08-10,https://github.com/Hygieia/Hygieia/issues/746
,About Deploy Widgets,closed,2016-08-10,https://github.com/Hygieia/Hygieia/issues/744
question,mongodb install error - Unrecognized option: storage,closed,2016-08-10,https://github.com/Hygieia/Hygieia/issues/743
,UI - Gulp adding/removing js file does not update,closed,2016-08-09,https://github.com/Hygieia/Hygieia/issues/741
,How to run the UI without browser sync.,closed,2016-08-09,https://github.com/Hygieia/Hygieia/issues/740
,In which collections is the deployment related data stored ? ,closed,2016-08-08,https://github.com/Hygieia/Hygieia/issues/739
,Stash - Why this collector was removed?,closed,2016-08-05,https://github.com/Hygieia/Hygieia/issues/738
,Jenkin's build graphical view,closed,2016-08-05,https://github.com/Hygieia/Hygieia/issues/737
,Jenkins collector,closed,2016-08-05,https://github.com/Hygieia/Hygieia/issues/736
bug,UI - After refresh the dashboard the message You are not authorized is shown,closed,2016-08-04,https://github.com/Hygieia/Hygieia/issues/735
,Need help in customising environment names under pipeline tab,closed,2016-08-02,https://github.com/Hygieia/Hygieia/issues/734
how-to's,How to build a custom collector,closed,2016-08-02,https://github.com/Hygieia/Hygieia/issues/733
,Jira Collector Fail to run from container,closed,2016-07-29,https://github.com/Hygieia/Hygieia/issues/732
,"Product Dashboard - Values not appearing for Dev, QA , Int and Perf",closed,2016-07-29,https://github.com/Hygieia/Hygieia/issues/731
how-to's,  subversion collector,closed,2016-07-29,https://github.com/Hygieia/Hygieia/issues/730
how-to's,Widget Title change...?,closed,2016-07-28,https://github.com/Hygieia/Hygieia/issues/728
,subversion-collector application.properties file does not have repository URL,closed,2016-07-28,https://github.com/Hygieia/Hygieia/issues/727
,How to add Rally collector.,closed,2016-07-28,https://github.com/Hygieia/Hygieia/issues/726
,mvn install for api failing in current master branch,closed,2016-07-28,https://github.com/Hygieia/Hygieia/issues/725
,Root project folder for bower installation,closed,2016-07-27,https://github.com/Hygieia/Hygieia/issues/724
how-to's,contributor license agreement,closed,2016-07-27,https://github.com/Hygieia/Hygieia/issues/722
,Custom Deploy Collector - Servers Online Issue,closed,2016-07-25,https://github.com/Hygieia/Hygieia/issues/720
how-to's,Widget Customization..?,closed,2016-07-25,https://github.com/Hygieia/Hygieia/issues/717
how-to's,Request:  Document Data Structure ,closed,2016-07-25,https://github.com/Hygieia/Hygieia/issues/716
,npm install fails in UI,closed,2016-07-25,https://github.com/Hygieia/Hygieia/issues/715
work in progress,What appetite is there to have non java collectors?,closed,2016-07-22,https://github.com/Hygieia/Hygieia/issues/713
, ..,closed,2016-07-21,https://github.com/Hygieia/Hygieia/issues/712
question,API connectivity issue,closed,2016-07-21,https://github.com/Hygieia/Hygieia/issues/711
question,I am unable to build the project as I am facing issue with docker-maven-plugin,closed,2016-07-21,https://github.com/Hygieia/Hygieia/issues/710
how-to's,Incorrect Architecture Diagram on the home page?,closed,2016-07-20,https://github.com/Hygieia/Hygieia/issues/709
"enhancement, work in progress",Jenkins-Hygieia plugin: Need to publish test results even if build fails,closed,2016-07-19,https://github.com/Hygieia/Hygieia/issues/708
,Method is not doing anything: private CloudVolumeAggregatedResponse aggregate,closed,2016-07-18,https://github.com/Hygieia/Hygieia/issues/706
,Installation Instructions for .net types.,closed,2016-07-18,https://github.com/Hygieia/Hygieia/issues/705
,Running mvn clean install from UI directory fails,closed,2016-07-18,https://github.com/Hygieia/Hygieia/issues/704
,Hygieia dashboard issue with Internet Explorer,closed,2016-07-18,https://github.com/Hygieia/Hygieia/issues/703
bug,Login UI Bug,closed,2016-07-18,https://github.com/Hygieia/Hygieia/issues/702
,Sonar Code Coverage is showing incorrect pie chart.,closed,2016-07-18,https://github.com/Hygieia/Hygieia/issues/701
,aws-cloud-collector is not collecting data,closed,2016-07-16,https://github.com/Hygieia/Hygieia/issues/700
question,Question,closed,2016-07-15,https://github.com/Hygieia/Hygieia/issues/699
question,Need Help on Building API,closed,2016-07-15,https://github.com/Hygieia/Hygieia/issues/698
question,Performance Monitoring,closed,2016-07-14,https://github.com/Hygieia/Hygieia/issues/697
"bug, work in progress",Product Dashboard - Bugs,closed,2016-07-14,https://github.com/Hygieia/Hygieia/issues/696
,Dependency failure for Building Hygieia Publisher Plugin 1.3-SNAPSHOT,closed,2016-07-14,https://github.com/Hygieia/Hygieia/issues/695
"enhancement, question",Clarification on StaticAnalysis API for Security Collector,closed,2016-07-14,https://github.com/Hygieia/Hygieia/issues/694
"enhancement, work in progress",Need the drop downs of  different Widget in Hygiea to be Searchable,closed,2016-07-13,https://github.com/Hygieia/Hygieia/issues/692
question,Question - Hygieia integration with Anthillpro and Rally,closed,2016-07-12,https://github.com/Hygieia/Hygieia/issues/690
,Functional Tests not showing,closed,2016-07-12,https://github.com/Hygieia/Hygieia/issues/689
,QA dashboard disappeared after couple of days,closed,2016-07-12,https://github.com/Hygieia/Hygieia/issues/688
question,Hygieia integration with chef. Possible?,closed,2016-07-12,https://github.com/Hygieia/Hygieia/issues/687
,Jira Collector not gathering data.,closed,2016-07-12,https://github.com/Hygieia/Hygieia/issues/686
question,How do I collect data into the 'artifacts' collection?,closed,2016-07-11,https://github.com/Hygieia/Hygieia/issues/685
question,Cucumber Collector API,closed,2016-07-11,https://github.com/Hygieia/Hygieia/issues/684
question,RTC Collector,closed,2016-07-11,https://github.com/Hygieia/Hygieia/issues/683
question,What does the monitor widget do?,closed,2016-07-08,https://github.com/Hygieia/Hygieia/issues/681
"enhancement, help wanted",Hygieia unable to handle unstable Jenkins builds,open,2016-07-08,https://github.com/Hygieia/Hygieia/issues/680
question,Hygieia dashboard to show jenkins multiple job build result,closed,2016-07-08,https://github.com/Hygieia/Hygieia/issues/679
,Jira features without sprints default to KANBAN,closed,2016-07-07,https://github.com/Hygieia/Hygieia/issues/678
,Jenkins build issue,closed,2016-07-07,https://github.com/Hygieia/Hygieia/issues/677
,Need help to setup STASH setup,closed,2016-07-07,https://github.com/Hygieia/Hygieia/issues/676
,Stash failed to obtain commits,closed,2016-07-06,https://github.com/Hygieia/Hygieia/issues/674
,Confusion on Jira Time Tracking,closed,2016-07-05,https://github.com/Hygieia/Hygieia/issues/673
,CloudConfig override both equals() and hashCode()	,closed,2016-07-01,https://github.com/Hygieia/Hygieia/issues/672
,getEstimate() has an NPath complexity of 240	FeatureServiceImpl.java,closed,2016-07-01,https://github.com/Hygieia/Hygieia/issues/671
,updateSubnetworkObject() has an NPath complexity of 65536	CloudSubnetServiceImpl.java,closed,2016-07-01,https://github.com/Hygieia/Hygieia/issues/670
,upsertCloudInstanceObject complexity of 503316480	CloudInstanceServiceImpl.java,closed,2016-07-01,https://github.com/Hygieia/Hygieia/issues/669
,Cleanup Eclipse PMD tests,closed,2016-07-01,https://github.com/Hygieia/Hygieia/issues/667
,Question - Hygieia Jenkins Plugin - JUnit support?,closed,2016-06-30,https://github.com/Hygieia/Hygieia/issues/666
,Memory Leak ,closed,2016-06-30,https://github.com/Hygieia/Hygieia/issues/665
,Bitbucket Private Repo,closed,2016-06-29,https://github.com/Hygieia/Hygieia/issues/664
,Does Hygieia 2.0 can support Enterprise Mongo DB?,closed,2016-06-28,https://github.com/Hygieia/Hygieia/issues/662
question,Jenkins Hygieia Plugin - Capturing Sonar Custom Metrics,closed,2016-06-28,https://github.com/Hygieia/Hygieia/issues/660
bug,VersionOne Collector,closed,2016-06-27,https://github.com/Hygieia/Hygieia/issues/659
,Required Java Version?,closed,2016-06-27,https://github.com/Hygieia/Hygieia/issues/658
"bug, work in progress",Jira collector -  Unexpected error in Jira paging request of java.lang.NullPointerException [null],closed,2016-06-27,https://github.com/Hygieia/Hygieia/issues/656
,Gradle Support,closed,2016-06-27,https://github.com/Hygieia/Hygieia/issues/655
"enhancement, help wanted",how does the github collectors get is credentials?,closed,2016-06-25,https://github.com/Hygieia/Hygieia/issues/654
question,create ID that is too short to login,closed,2016-06-25,https://github.com/Hygieia/Hygieia/issues/653
"enhancement, help wanted",creating ID does not auto login,closed,2016-06-25,https://github.com/Hygieia/Hygieia/issues/652
,base URL not defaulting to index.html,closed,2016-06-25,https://github.com/Hygieia/Hygieia/issues/651
need more info,aws-cloud-collector - Connecting AWS Cloud,closed,2016-06-24,https://github.com/Hygieia/Hygieia/issues/649
"need more info, work in progress",Basic auth for sonarqube collector breaks unauthenticated behavior for sonarqube,closed,2016-06-23,https://github.com/Hygieia/Hygieia/issues/647
bug,hard coded jenkins tree urls causing issues,closed,2016-06-22,https://github.com/Hygieia/Hygieia/issues/646
need more info,fortify collector issue,closed,2016-06-22,https://github.com/Hygieia/Hygieia/issues/642
,SVN authetication issue,closed,2016-06-22,https://github.com/Hygieia/Hygieia/issues/641
,CloudVolumeRepository.java is causing issue in API project,closed,2016-06-21,https://github.com/Hygieia/Hygieia/issues/640
,docker build fails with docker for mac 1.12,closed,2016-06-21,https://github.com/Hygieia/Hygieia/issues/638
,Widget not rendering the data even though the data available in mongodb,closed,2016-06-21,https://github.com/Hygieia/Hygieia/issues/636
"bug, work in progress",loadash upgrade casues some functions not working,closed,2016-06-21,https://github.com/Hygieia/Hygieia/issues/635
,"Error: ENOENT: no such file or directory, lstat 'hygieia/UI/src/template-cache.js'",closed,2016-06-17,https://github.com/Hygieia/Hygieia/issues/630
,ERROR c.c.d.repository.EmbeddedMongoDBRule - Malformed HTTP,closed,2016-06-16,https://github.com/Hygieia/Hygieia/issues/628
,Single UI Instance for all user ,closed,2016-06-16,https://github.com/Hygieia/Hygieia/issues/627
,Collector as a service,closed,2016-06-15,https://github.com/Hygieia/Hygieia/issues/625
,Jira properties builder instructions wrong for jiraIssueTypeId,closed,2016-06-14,https://github.com/Hygieia/Hygieia/issues/623
,hygieia api crashes : o.s.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization completed in 114 ms,closed,2016-06-14,https://github.com/Hygieia/Hygieia/issues/622
enhancement,Readme cleanup,closed,2016-06-10,https://github.com/Hygieia/Hygieia/issues/619
,how to use date picker in Hygieia Capital one? ,closed,2016-06-07,https://github.com/Hygieia/Hygieia/issues/617
,Reg: Getting ERROR While Installing UI Component,closed,2016-06-07,https://github.com/Hygieia/Hygieia/issues/616
,Browser sync issue,closed,2016-06-02,https://github.com/Hygieia/Hygieia/issues/611
need more info,Jira Collector fails when retrieving FeatureData,closed,2016-06-01,https://github.com/Hygieia/Hygieia/issues/610
,Confusion on Stash/Bitbucket implementations,closed,2016-06-01,https://github.com/Hygieia/Hygieia/issues/609
,Hygieia 2.0 product dashboard,closed,2016-05-31,https://github.com/Hygieia/Hygieia/issues/604
"enhancement, help wanted, work in progress",Opensource tool Deploy Widget,open,2016-05-30,https://github.com/Hygieia/Hygieia/issues/600
,Incorrect javascript ordering on index.html,closed,2016-05-27,https://github.com/Hygieia/Hygieia/issues/599
,Building UI project error: A required class was missing while executing frontend-maven-plugin org/apache/http/HttpRequest,closed,2016-05-27,https://github.com/Hygieia/Hygieia/issues/598
help wanted,Travis CI support,open,2016-05-26,https://github.com/Hygieia/Hygieia/issues/597
,Product Dashboard,closed,2016-05-26,https://github.com/Hygieia/Hygieia/issues/593
enhancement,Codefresh Build Pipeline,closed,2016-05-26,https://github.com/Hygieia/Hygieia/issues/592
,Problems building UI,closed,2016-05-25,https://github.com/Hygieia/Hygieia/issues/590
,JIRA collector,closed,2016-05-25,https://github.com/Hygieia/Hygieia/issues/589
,Unknown host Error for Github repo collector,closed,2016-05-23,https://github.com/Hygieia/Hygieia/issues/587
,Feature Widget Not showing lastUpdated date and time,closed,2016-05-23,https://github.com/Hygieia/Hygieia/issues/586
,Ram memory usage issue with jenkins-build-collector,closed,2016-05-23,https://github.com/Hygieia/Hygieia/issues/585
,Bower errors in UI,closed,2016-05-20,https://github.com/Hygieia/Hygieia/issues/584
,Stash collector using wrong rest url,closed,2016-05-20,https://github.com/Hygieia/Hygieia/issues/583
,Error when i run docker jenkins-build-collector docker's,closed,2016-05-20,https://github.com/Hygieia/Hygieia/issues/582
,default port,closed,2016-05-19,https://github.com/Hygieia/Hygieia/issues/580
,Widget Modal window not sizing properly,closed,2016-05-18,https://github.com/Hygieia/Hygieia/issues/578
,JSONArray cant be converted to org.json.simpleJSONObject,closed,2016-05-16,https://github.com/Hygieia/Hygieia/issues/575
,JAVA Warnings - cleanup unused code,closed,2016-05-13,https://github.com/Hygieia/Hygieia/issues/568
,Some new incorrect MVN setting introduced,closed,2016-05-13,https://github.com/Hygieia/Hygieia/issues/567
,Test Type Dropdown not working with latest version of Jenkins,closed,2016-05-13,https://github.com/Hygieia/Hygieia/issues/566
,Branch:Hygieia2.1 - test failures for API,closed,2016-05-13,https://github.com/Hygieia/Hygieia/issues/565
,issue in retrieving sprint info for jira collector,closed,2016-05-13,https://github.com/Hygieia/Hygieia/issues/563
,Need clarification on Fortify Collector,closed,2016-05-13,https://github.com/Hygieia/Hygieia/issues/562
,Jira Collector NPE,closed,2016-05-12,https://github.com/Hygieia/Hygieia/issues/555
,Hygieia integration with HP Fortify,closed,2016-05-11,https://github.com/Hygieia/Hygieia/issues/554
,Hygieia-stash authentication problem,closed,2016-05-10,https://github.com/Hygieia/Hygieia/issues/550
,400 error using Hygieia API from local,closed,2016-05-09,https://github.com/Hygieia/Hygieia/issues/548
,cannot build branch: hygieiacloud2.1 - PMD error,closed,2016-05-09,https://github.com/Hygieia/Hygieia/issues/547
,Jenkins Cucumber Test Collector documentation is not showing a sample properties file,closed,2016-05-09,https://github.com/Hygieia/Hygieia/issues/546
,[UP UP]  jenkins-build-collector docker Exited after 40 seconds,closed,2016-05-06,https://github.com/Hygieia/Hygieia/issues/543
,Issues in installing,closed,2016-05-06,https://github.com/Hygieia/Hygieia/issues/542
,Git Metrics - Additional Views into Pulls/Issues/Contributor/Releases metrics,closed,2016-05-05,https://github.com/Hygieia/Hygieia/issues/541
,Where to change the Web URL from localhost:3000 to something like abc.com,closed,2016-05-04,https://github.com/Hygieia/Hygieia/issues/539
,Issue in using Hygieia 1.3.0 version !,closed,2016-05-02,https://github.com/Hygieia/Hygieia/issues/536
,Issue in running the Api layer of Hygieia 1.3.0 stable version!,closed,2016-05-02,https://github.com/Hygieia/Hygieia/issues/535
,Facing problem while connecting Jira-Feature-Collector.. Collector is executing but no data is stored in MongoDB.,closed,2016-04-27,https://github.com/Hygieia/Hygieia/issues/528
,Installation getting stuck at node install,closed,2016-04-26,https://github.com/Hygieia/Hygieia/issues/527
,gulp build step failing - Hygieia-2.0.0,closed,2016-04-25,https://github.com/Hygieia/Hygieia/issues/526
,PMD warnings: A switch statement does not contain a break,closed,2016-04-25,https://github.com/Hygieia/Hygieia/issues/525
,new PMD warning: system.out,closed,2016-04-25,https://github.com/Hygieia/Hygieia/issues/524
,Incorrect pom flies for stash collector,closed,2016-04-25,https://github.com/Hygieia/Hygieia/issues/523
,Version 1 collector - 2 new warnings methods not used locally.,closed,2016-04-25,https://github.com/Hygieia/Hygieia/issues/522
,Jenkins collector fails saying:JSONArray cant be converted to org.json.simpleJSONObject,closed,2016-04-25,https://github.com/Hygieia/Hygieia/issues/521
,hygieia-api docker container : Exited after 30s,closed,2016-04-25,https://github.com/Hygieia/Hygieia/issues/520
enhancement,Please add more attributes/information to the deploy widget,open,2016-04-22,https://github.com/Hygieia/Hygieia/issues/513
,Jenkins plugin compatible with Jenkins Pipeline,closed,2016-04-21,https://github.com/Hygieia/Hygieia/issues/511
,Jenkins-cucumber-test-collector  unable to start collector,closed,2016-04-20,https://github.com/Hygieia/Hygieia/issues/507
,Request:  Feature Widget does not support Jira Kanban,closed,2016-04-13,https://github.com/Hygieia/Hygieia/issues/505
,Do the collectors support passing through a proxy ,closed,2016-04-13,https://github.com/Hygieia/Hygieia/issues/504
,Hygieia 2.0 with jdk 1.7 - what features would not work?,closed,2016-04-13,https://github.com/Hygieia/Hygieia/issues/503
,Need more information on Hygieia-jenkins Plugin configuration,closed,2016-04-13,https://github.com/Hygieia/Hygieia/issues/502
,Docker configuration Error - HTTP 404 Not Found | TCP protocol not supported,closed,2016-04-12,https://github.com/Hygieia/Hygieia/issues/500
,"Not able to add a team, getting ""Could not read document: Unrecognized field 'title'""",closed,2016-04-12,https://github.com/Hygieia/Hygieia/issues/499
,Do we have authentication support in stash collector ,closed,2016-04-11,https://github.com/Hygieia/Hygieia/issues/498
,Property file for JIRA collector,closed,2016-04-11,https://github.com/Hygieia/Hygieia/issues/497
,Instructions for stash-scm-collector,closed,2016-04-11,https://github.com/Hygieia/Hygieia/issues/496
,[ERROR] bower lodash#~2.4.1          ENOTFOUND Package lodash not found,closed,2016-04-11,https://github.com/Hygieia/Hygieia/issues/495
,Jenkins Plugin ,closed,2016-04-11,https://github.com/Hygieia/Hygieia/issues/494
,Hygieia Dashboard build is failed ,closed,2016-04-11,https://github.com/Hygieia/Hygieia/issues/493
,Error while working with Code Repo Widget,closed,2016-04-09,https://github.com/Hygieia/Hygieia/issues/491
,Clarification needed on the technology being used for hygieia,closed,2016-04-09,https://github.com/Hygieia/Hygieia/issues/490
,Dashboard.properties is to be present at what path ??,closed,2016-04-08,https://github.com/Hygieia/Hygieia/issues/489
,Not able to build UI module,closed,2016-04-08,https://github.com/Hygieia/Hygieia/issues/488
,Hygieia build failed - api jar,closed,2016-04-08,https://github.com/Hygieia/Hygieia/issues/486
,Compilation Errors,closed,2016-04-06,https://github.com/Hygieia/Hygieia/issues/485
,Collector data flow ,closed,2016-04-01,https://github.com/Hygieia/Hygieia/issues/483
enhancement,Sonar Credentials,closed,2016-04-01,https://github.com/Hygieia/Hygieia/issues/482
,"Why we need docker to run  API ,MongoDB and UI ",closed,2016-04-01,https://github.com/Hygieia/Hygieia/issues/481
,API to support other CI systems than Jenkins,closed,2016-03-31,https://github.com/Hygieia/Hygieia/issues/480
,Can't get UI working,closed,2016-03-31,https://github.com/Hygieia/Hygieia/issues/478
,Ansible Role,closed,2016-03-31,https://github.com/Hygieia/Hygieia/issues/477
,I am new in setting up Hygieia and i am unable to find commands to get the UI up and running in Linux platform,closed,2016-03-31,https://github.com/Hygieia/Hygieia/issues/476
,Hygieia API list,closed,2016-03-31,https://github.com/Hygieia/Hygieia/issues/475
"bug, enhancement",Scroll rate is very slow,open,2016-03-30,https://github.com/Hygieia/Hygieia/issues/473
question,DB Setup alternatives,closed,2016-03-29,https://github.com/Hygieia/Hygieia/issues/472
,Issue reporting Jira Collector Stats,closed,2016-03-29,https://github.com/Hygieia/Hygieia/issues/471
,stash only shows one commit!!,closed,2016-03-29,https://github.com/Hygieia/Hygieia/issues/470
,API Connectivity,closed,2016-03-28,https://github.com/Hygieia/Hygieia/issues/469
enhancement,Jenkins Collector  phase naming,closed,2016-03-25,https://github.com/Hygieia/Hygieia/issues/468
enhancement,Need widget for github teams,closed,2016-03-24,https://github.com/Hygieia/Hygieia/issues/466
enhancement,About sitespeed.io integration,closed,2016-03-23,https://github.com/Hygieia/Hygieia/issues/463
,"I am having trouble getting the custom field value for ""feature.jiraEpicIdFieldName"". I ran the rest api against a jira issue that has super issue as EPIC. Please help here.",closed,2016-03-23,https://github.com/Hygieia/Hygieia/issues/460
,ProjectNameList under Team Name,closed,2016-03-22,https://github.com/Hygieia/Hygieia/issues/457
,ProjectNameList under Team Name,closed,2016-03-22,https://github.com/Hygieia/Hygieia/issues/456
work in progress,"Sonar Critical: Correct this ""&"" to ""&&"" ",closed,2016-03-21,https://github.com/Hygieia/Hygieia/issues/448
work in progress,Sonar Critical: Throwable.printStackTrace(...) should not be called,closed,2016-03-21,https://github.com/Hygieia/Hygieia/issues/447
,Sonar Critical: Printf-style format strings should not lead to unexpected behavior at runtime 1,closed,2016-03-21,https://github.com/Hygieia/Hygieia/issues/446
,Sonar Blocker issue: NullPointerException might be thrown as 'jiraConnect' is nullable here,closed,2016-03-21,https://github.com/Hygieia/Hygieia/issues/445
,Code Repo - Github Collector - Save button not working,closed,2016-03-19,https://github.com/Hygieia/Hygieia/issues/443
,Java Error: Type safety: Unchecked cast from Object to Map (2 cases),closed,2016-03-19,https://github.com/Hygieia/Hygieia/issues/441
,Java Problem: The expression of type Collection needs unchecked conversion to conform to Collection (2 cases),closed,2016-03-19,https://github.com/Hygieia/Hygieia/issues/440
"enhancement, work in progress",Integrate with Performance Monitoring tools,closed,2016-03-18,https://github.com/Hygieia/Hygieia/issues/438
,Error build maven,closed,2016-03-18,https://github.com/Hygieia/Hygieia/issues/436
,Application components and environment details,closed,2016-03-16,https://github.com/Hygieia/Hygieia/issues/431
,Security issue connecting to Git,closed,2016-03-14,https://github.com/Hygieia/Hygieia/issues/426
,Error 404 when running Jenkins collector,closed,2016-03-14,https://github.com/Hygieia/Hygieia/issues/425
,How to install Hygieia on a Windows server,closed,2016-03-11,https://github.com/Hygieia/Hygieia/issues/420
"enhancement, work in progress",Enable swagger for api,closed,2016-03-11,https://github.com/Hygieia/Hygieia/issues/418
"enhancement, work in progress","Every collection must have an ""insertTimeStamp""",closed,2016-03-11,https://github.com/Hygieia/Hygieia/issues/417
,Build & Running on Windows environment,closed,2016-03-10,https://github.com/Hygieia/Hygieia/issues/416
"enhancement, help wanted",UI should support flexibility in widgets,closed,2016-03-10,https://github.com/Hygieia/Hygieia/issues/415
,JIRA configuration only getting 1 sprint data,closed,2016-03-10,https://github.com/Hygieia/Hygieia/issues/413
,Jira Feature Collector - Failure to find jira-rest-java-client-core during mvn clean install package,closed,2016-03-09,https://github.com/Hygieia/Hygieia/issues/408
,Jenkins-build-collector not fetching build details for a given Job,closed,2016-03-08,https://github.com/Hygieia/Hygieia/issues/405
enhancement,No Ldap authentication support for the UI,closed,2016-03-07,https://github.com/Hygieia/Hygieia/issues/403
,GitHub Enterprise web hook does support pulling history so we cannot view historical data,closed,2016-03-07,https://github.com/Hygieia/Hygieia/issues/402
,GitHub Enterprise push requires adding a web hook to every repo,closed,2016-03-07,https://github.com/Hygieia/Hygieia/issues/401
enhancement,GitHub Enterprise collector does not support SAML authentication,closed,2016-03-07,https://github.com/Hygieia/Hygieia/issues/400
need more info,Jenkins collector does not support folders which will significantly reduce the usability of the collector. The collector is a preferred method over the Jenkins plugin for large deployments as the plugin requires modifying every job,closed,2016-03-07,https://github.com/Hygieia/Hygieia/issues/399
,Hygieia 2.0 build issue,closed,2016-03-03,https://github.com/Hygieia/Hygieia/issues/394
"enhancement, help wanted, work in progress",Allow Hygieia UI to see Hygieia Status and Critical Errors,closed,2016-03-02,https://github.com/Hygieia/Hygieia/issues/388
,java Errors - Type Safety - 11 cases.,closed,2016-03-02,https://github.com/Hygieia/Hygieia/issues/387
,Jenkins Plugin gives IllegalArgumentException,closed,2016-03-01,https://github.com/Hygieia/Hygieia/issues/386
enhancement,About web hook for Stash,closed,2016-03-01,https://github.com/Hygieia/Hygieia/issues/384
,"About Artiactory, deployment, and test results",closed,2016-03-01,https://github.com/Hygieia/Hygieia/issues/382
,Host parameter is null - Hygieia Publisher in Jenkins,closed,2016-03-01,https://github.com/Hygieia/Hygieia/issues/380
,Mongo & API authentication error,closed,2016-03-01,https://github.com/Hygieia/Hygieia/issues/379
"enhancement, how-to's",Now you can use Jenkins Plugin and Github Webhook,closed,2016-03-01,https://github.com/Hygieia/Hygieia/issues/378
